School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Progress_Report_Year,Blue_Ribbon_Award_Year,Excelerate_Award_Gold_Year,Spot_Light_Award_Year,Improvement_Award_Year,Excellence_Award_Year,Student_Attainment_Rating,Culture_Climate_Rating,School_Survey_Student_Response_Rate_Pct,School_Survey_Student_Response_Rate_Avg_Pct,School_Survey_Teacher_Response_Rate_Pct,School_Survey_Teacher_Response_Rate_Avg_Pct,School_Survey_Parent_Response_Rate_Pct,School_Survey_Parent_Response_Rate_Avg_Pct,Creative_School_Certification,School_Survey_Involved_Families,School_Survey_Supportive_Environment,School_Survey_Ambitious_Instruction,School_Survey_Effective_Leaders,School_Survey_Collaborative_Teachers,School_Survey_Safety,Suspensions_Per_100_Students_Year_1_Pct,Suspensions_Per_100_Students_Year_2_Pct,Misconducts_To_Suspensions_Year_1_Pct,Misconducts_To_Suspensions_Year_2_Pct,Average_Length_Suspension_Year_1_Pct,Average_Length_Suspension_Year_2_Pct,Student_Attendance_Year_1_Pct,Student_Attendance_Year_2_Pct,Student_Attendance_Avg_Pct,Teacher_Attendance_Year_1_Pct,Teacher_Attendance_Year_2_Pct,One_Year_Dropout_Rate_Year_1_Pct,One_Year_Dropout_Rate_Year_2_Pct,One_Year_Dropout_Rate_Avg_Pct,Freshmen_On_Track_School_Pct_Year_2,Freshmen_On_Track_CPS_Pct_Year_2,Freshmen_On_Track_School_Pct_Year_1,Freshmen_On_Track_CPS_Pct_Year_1,Graduation_4_Year_School_Pct_Year_2,Graduation_4_Year_CPS_Pct_Year_2,Graduation_4_Year_School_Pct_Year_1,Graduation_4_Year_CPS_Pct_Year_1,Graduation_5_Year_School_Pct_Year_2,Graduation_5_Year_CPS_Pct_Year_2,Graduation_5_Year_School_Pct_Year_1,Graduation_5_Year_CPS_Pct_Year_1,College_Enrollment_School_Pct_Year_2,College_Enrollment_CPS_Pct_Year_2,College_Enrollment_School_Pct_Year_1,College_Enrollment_CPS_Pct_Year_1,College_Persistence_School_Pct_Year_2,College_Persistence_CPS_Pct_Year_2,College_Persistence_School_Pct_Year_1,College_Persistence_CPS_Pct_Year_1,Mobility_Rate_Pct,Chronic_Truancy_Pct,Empty_Progress_Report_Message,Supportive_School_Award,Parent_Survey_Results_Year,School_Latitude,School_Longitude,PSAT_Grade_9_Score_School_Avg,PSAT_Grade_10_Score_School_Avg,SAT_Grade_11_Score_School_Avg,SAT_Grade_11_Score_CPS_Avg,Attainment_PSAT_Grade_9_School_Pct,Attainment_PSAT_Grade_9_School_Lbl,Attainment_PSAT_Grade_10_School_Pct,Attainment_PSAT_Grade_10_School_Lbl,Attainment_SAT_Grade_11_School_Pct,Attainment_SAT_Grade_11_School_Lbl,Attainment_All_Grades_School_Pct,Attainment_All_Grades_School_Lbl
610103,OKEEFFE,Isabelle C O'Keeffe Elementary School,Neighborhood,ES,6940 S MERRILL AVE,Chicago,Illinois,60649,773-535-0600,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,77.6,73,67.9,71,,,DEVELOPING,STRONG,STRONG,VERY STRONG,NEUTRAL,STRONG,WEAK,,1.7,,4.9,,2.4 days,88.2,86.6,86.9,89.9,91.5,,,,,,,,,,,,,,,,,,,,,,,,20.2,51.1,,EMERGING,2022,41.768602,-87.572806,,,0,939,0,0,0,0,0,0,0,0
610053,MARQUETTE,Marquette Elementary School,Neighborhood,ES,6550 S RICHMOND ST,Chicago,Illinois,60629,773-535-9260,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,74.9,73,71.8,71,,,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,0.1,,0.8,,3.0 days,93.8,89.8,86.9,89.2,93.1,,,,,,,,,,,,,,,,,,,,,,,,12.6,39.9,,EMERGING,2022,41.773881,-87.69703,,,0,939,0,0,0,0,0,0,0,0
400096,ROWE,Rowe Elementary Charter School,Charter,ES,1424 N CLEAVER ST,Chicago,Illinois,60642,312-680-8309,2022,,,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,94,73,70,71,,,STRONG,WEAK,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,,,,,,,91.2,89.2,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,44.4,,ESTABLISHED,2022,41.907797,-87.664072,,,0,939,0,0,0,0,0,0,0,0
610530,SOUTH SHORE ES,South Shore Fine Arts Academy,Small,ES,1415 E 70TH ST,Chicago,Illinois,60637,773-535-8340,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,51.9,73,82.2,71,,,DEVELOPING,STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,,0.7,,6.3,,2.0 days,86,86.3,86.9,87.2,91.9,,,,,,,,,,,,,,,,,,,,,,,,8.8,46.9,,EMERGING,2022,41.767755,-87.590396,,,0,939,0,0,0,0,0,0,0,0
609871,VICK,Barbara Vick Early Childhood & Family Center,Special Education,ES,2554 W 113TH ST,Chicago,Illinois,60655,773-535-2671,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,,73,65.9,71,,,DEVELOPING,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,STRONG,NEUTRAL,NOT ENOUGH DATA,,,,,,,,,,89.3,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTABLISHED,2022,41.688191,-87.685677,,,0,939,0,0,0,0,0,0,0,0
400150,YCCS - CHATHAM,YCCS-Chatham AcademyHS,Charter,HS,9035 S LANGLEY AVE,Chicago,Illinois,60619,773-651-1500,2022,,,,,,NO DATA AVAILABLE,ORGANIZED,84.4,73,55.6,71,,,INCOMPLETE DATA,NOT ENOUGH DATA,NEUTRAL,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,,,,,,,59.3,51.9,86.9,,,32.6,36,6.1,,,,,,,,,,,,,7.1,61.8,20,61.9,36.4,71.2,6.7,71.7,85.7,91.4,,EMERGING,2022,41.730131,-87.60698,,,0,939,0,0,0,0,0,0,0,0
609819,BURKE,Edmond Burke Elementary School,Neighborhood,ES,5356 S KING DR,Chicago,Illinois,60615,773-535-1325,2022,,2022,,,,NO DATA AVAILABLE,NOT YET ORGANIZED,54.6,73,51.3,71,,,EXCELLING,WEAK,WEAK,WEAK,WEAK,WEAK,VERY WEAK,,4.2,,54.5,,2.2 days,82.2,83.5,86.9,88.9,92.6,,,,,,,,,,,,,,,,,,,,,,,,30.2,66.8,,ESTABLISHED,2022,41.79676,-87.616141,,,0,939,0,0,0,0,0,0,0,0
609879,DAWES,Charles Gates Dawes Elementary School,Neighborhood,ES,3810 W 81ST PL,Chicago,Illinois,60652,773-535-2350,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,88.2,73,89.8,71,,,EXCELLING,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,,1.2,,3.9,,2.3 days,94.5,89.4,86.9,89.3,92.3,,,,,,,,,,,,,,,,,,,,,,,,7.9,36.7,,ESTABLISHED,2022,41.745078,-87.717353,,,0,939,0,0,0,0,0,0,0,0
400153,ACERO - BRIGHTON PARK,Acero Charter Schools - Brighton Park,Charter,ES,4420 S FAIRFIELD AVE,Chicago,Illinois,60632,312-455-5434,2022,,,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,91.1,73,90.5,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,,,,,,,89,89.5,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,39.8,,ESTABLISHED,2022,41.813109,-87.693238,,,0,939,0,0,0,0,0,0,0,0
609730,SENN HS,Nicholas Senn High School,Neighborhood,HS,5900 N GLENWOOD AVE,Chicago,Illinois,60660,773-534-2365,2022,,,,2013,,BELOW EXPECTATIONS,PARTIALLY ORGANIZED,84.6,73,96.5,71,,,EXCELLING,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,WEAK,,7.4,,18.3,,1.9 days,87.9,83,86.9,88.8,93.6,2.1,3,6.1,88.5,88.8,90.2,86.7,85.4,82.9,85.1,80.2,89.2,84,83.1,83.8,74.1,61.8,69.2,61.9,77.8,71.2,76.8,71.7,11.4,55.3,,EXEMPLARY,2022,41.989029,-87.667136,,,960,939,39.2,39.2,37.1,37.1,37.7,37.7,38,38
400118,NOBLE - DRW HS,Noble - DRW College Prep,Charter,HS,931 S HOMAN AVE,Chicago,Illinois,60624,773-893-4500,2022,,,,,,FAR BELOW EXPECTATIONS,PARTIALLY ORGANIZED,14.7,73,58.3,71,,,STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY WEAK,VERY WEAK,NOT ENOUGH DATA,,,,,,,50.3,72,86.9,,,2.9,5.7,6.1,76.3,88.8,79.8,86.7,79.5,82.9,73.2,80.2,77.9,84,75.9,83.8,58.6,61.8,55.6,61.9,40,71.2,52.9,71.7,19.5,83.6,,NOT RATED,2022,41.869328,-87.711654,,,793,939,13.2,13.2,9.2,9.2,3.4,3.4,9,9
400057,NOBLE - UIC HS,Noble - UIC College Prep,Charter,HS,1231 S DAMEN AVE,Chicago,Illinois,60608,312-768-4858,2022,,,,,,BELOW EXPECTATIONS,PARTIALLY ORGANIZED,40.6,73,63.8,71,,,DEVELOPING,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,WEAK,NOT ENOUGH DATA,,,,,,,84.4,81.9,86.9,,,0.1,0.9,6.1,85.1,88.8,85.8,86.7,91.4,82.9,86,80.2,88.5,84,93,83.8,77.1,61.8,84.4,61.9,74.3,71.2,73.4,71.7,6.3,60.8,,NOT RATED,2022,41.865817,-87.676111,,,907,939,26.9,26.9,26,26,23.6,23.6,25.4,25.4
400021,CATALYST - CIRCLE ROCK,Catalyst Elementary Charter School - Circle Rock,Charter,ES,5608 W WASHINGTON BLVD,Chicago,Illinois,60644,773-945-5025,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,95.6,73,80,71,,,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,STRONG,NEUTRAL,,,,,,,92.9,88.8,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,4,39.8,,ESTABLISHED,2022,41.882322,-87.765322,,,0,939,0,0,0,0,0,0,0,0
610251,CATHER,Willa Cather Elementary School,Neighborhood,ES,2908 W WASHINGTON BLVD,Chicago,Illinois,60612,773-534-6780,2022,,,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,65.4,73,77.3,71,,,EMERGING,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,WEAK,VERY WEAK,,19.2,,12.2,,1.3 days,88.2,86.9,86.9,86.6,91.4,,,,,,,,,,,,,,,,,,,,,,,,17.6,52.8,,ESTABLISHED,2022,41.88295,-87.699187,,,0,939,0,0,0,0,0,0,0,0
610077,MORRILL,Donald Morrill Math & Science Elementary School,Neighborhood,ES,6011 S ROCKWELL ST,Chicago,Illinois,60629,773-535-9288,2022,,2022,,,,NO DATA AVAILABLE,NOT ENOUGH DATA,2.8,73,46.3,71,,,DEVELOPING,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,2.6,,12.1,,2.2 days,89.6,85,86.9,87.4,93.4,,,,,,,,,,,,,,,,,,,,,,,,18.1,57.3,,EMERGING,2022,41.784313,-87.688549,,,0,939,0,0,0,0,0,0,0,0
610044,LOWELL,James Russell Lowell Elementary School,Neighborhood,ES,3320 W HIRSCH ST,Chicago,Illinois,60651,773-534-4300,2022,,,,2013,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,84,73,70,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,,,,,,,89.5,86.5,86.9,86.3,92.1,,,,,,,,,,,,,,,,,,,,,,,,15.3,46.5,,EMERGING,2022,41.90652,-87.710217,,,0,939,0,0,0,0,0,0,0,0
609898,EBERHART,John F Eberhart Elementary School,Neighborhood,ES,3400 W 65TH PL,Chicago,Illinois,60629,773-535-9190,2022,,2022,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,0.4,73,55.6,71,,,DEVELOPING,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,WEAK,NOT ENOUGH DATA,,3.6,,19.8,,2.4 days,90.1,88.6,86.9,87.8,91.7,,,,,,,,,,,,,,,,,,,,,,,,8.4,44.9,,ESTABLISHED,2022,41.77442,-87.707953,,,0,939,0,0,0,0,0,0,0,0
609774,ALCOTT ES,Louisa May Alcott College Preparatory ES,Neighborhood,ES,2625 N ORCHARD ST,Chicago,Illinois,60614,773-534-5460,2022,,,,,2012,NO DATA AVAILABLE,ORGANIZED,92.9,73,76.5,71,,,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,,,,,,,98,94.7,86.9,93.4,93.6,,,,,,,,,,,,,,,,,,,,,,,,5.4,11.6,,EMERGING,2022,41.92985,-87.646413,,,0,939,0,0,0,0,0,0,0,0
609865,JORDAN,Jordan Elementary Community School,Neighborhood,ES,7414 N WOLCOTT AVE,Chicago,Illinois,60626,773-534-2220,2022,,2022,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,87.6,73,58.5,71,,,DEVELOPING,NEUTRAL,STRONG,NEUTRAL,WEAK,WEAK,NEUTRAL,,0.8,,50,,1.8 days,94.1,90.9,86.9,94.5,92.4,,,,,,,,,,,,,,,,,,,,,,,,20.4,32.3,,ESTABLISHED,2022,42.017088,-87.677763,,,0,939,0,0,0,0,0,0,0,0
610564,DISNEY II HS,Disney II Magnet High School,Magnet,HS,3900 N LAWNDALE AVE,Chicago,Illinois,60618,773-534-5010,2022,2021,,,,,BELOW EXPECTATIONS,ORGANIZED,57.9,73,84.4,71,,,DEVELOPING,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,,4.3,,30.8,,1.8 days,88.4,84.8,86.9,89.3,92.5,0.9,,6.1,89,88.8,92.9,86.7,86,82.9,84.5,80.2,87.8,84,92.1,83.8,87.2,61.8,74.3,61.9,79.5,71.2,71,71.7,3.8,54.5,,ESTABLISHED,2022,41.952488,-87.721364,,,934,939,38.3,38.3,30.8,30.8,28.7,28.7,32.5,32.5
610146,REVERE,Paul Revere Elementary School,Neighborhood,ES,1010 E 72ND ST,Chicago,Illinois,60619,773-535-0618,2022,,,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,64.9,73,60,71,,,EMERGING,NOT ENOUGH DATA,NEUTRAL,STRONG,NEUTRAL,WEAK,WEAK,,22,,60,,1.7 days,83.7,83,86.9,81.7,91.1,,,,,,,,,,,,,,,,,,,,,,,,21.3,62.6,,ESTABLISHED,2022,41.764196,-87.600177,,,0,939,0,0,0,0,0,0,0,0
610003,CUFFE,Paul Cuffe Math-Science Technology Academy ES,Neighborhood,ES,8324 S RACINE AVE,Chicago,Illinois,60620,773-535-8250,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,90.8,73,67.9,71,,,DEVELOPING,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,,0.5,,25,,2.0 days,91.5,90,86.9,89.9,95.1,,,,,,,,,,,,,,,,,,,,,,,,11.8,41.8,,NOT RATED,2022,41.742452,-87.653633,,,0,939,0,0,0,0,0,0,0,0
609750,SIMPSON HS,Simpson Academy HS for Young Women,Citywide-Option,HS,1321 S PAULINA ST,Chicago,Illinois,60608,773-534-7812,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,75,73,83.3,71,,,STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,VERY STRONG,NEUTRAL,,18.6,,35.7,,2.0 days,66.1,48.6,86.9,80.6,89.4,20.8,21.9,6.1,,,,,,,,,,,,,,,27.3,61.9,,,,,,,,EXEMPLARY,2022,41.864365,-87.668722,,,0,939,0,0,0,0,0,0,0,0
609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,Neighborhood,HS,3235 N LECLAIRE AVE,Chicago,Illinois,60641,773-534-3400,2022,,,,,,FAR BELOW EXPECTATIONS,NOT YET ORGANIZED,55,73,61.7,71,,,STRONG,WEAK,NEUTRAL,NEUTRAL,WEAK,WEAK,VERY WEAK,,24.2,,5.7,,1.8 days,72.7,74.3,86.9,81.6,91.1,7.2,9,6.1,79.6,88.8,80.2,86.7,62.2,82.9,64.9,80.2,71.4,84,76.1,83.8,43.5,61.8,50,61.9,50.6,71.2,55.3,71.7,22.4,71.9,,ESTABLISHED,2022,41.939797,-87.754167,,,845,939,12.5,12.5,7,7,12.5,12.5,10.4,10.4
609756,CURIE HS,Marie Sklodowska Curie Metropolitan High School,Magnet,HS,4959 S ARCHER AVE,Chicago,Illinois,60632,773-535-2100,2022,,,,,,BELOW EXPECTATIONS,NOT YET ORGANIZED,63.7,73,82.3,71,,,EXCELLING,WEAK,NEUTRAL,NEUTRAL,VERY WEAK,WEAK,VERY WEAK,,11.7,,38,,1.9 days,83,78.5,86.9,80.9,91.2,2.2,4,6.1,80.6,88.8,73,86.7,70.8,82.9,71,80.2,79.1,84,75.1,83.8,67.4,61.8,64.9,61.9,68.6,71.2,72.4,71.7,17.2,66,,EXEMPLARY,2022,41.80306,-87.722042,,,914,939,30,30,27.6,27.6,24.3,24.3,27.4,27.4
610323,BOWEN HS,Bowen High School,Small,HS,2710 E 89TH ST,Chicago,Illinois,60617,773-535-7650,2022,,,,,,FAR BELOW EXPECTATIONS,PARTIALLY ORGANIZED,68,73,61.8,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,WEAK,,6.8,,11.5,,2.8 days,72,75.9,86.9,80.2,91,0.9,0.5,6.1,87.2,88.8,70.2,86.7,50,82.9,66.7,80.2,69.2,84,54.8,83.8,32.7,61.8,45.1,61.9,52.2,71.2,54.1,71.7,22.6,69.9,,EMERGING,2022,41.734627,-87.55755,,,770,939,2.8,2.8,3.1,3.1,0,0,1.8,1.8
610019,KERSHAW,Joshua D Kershaw Elementary School,Magnet,ES,6450 S LOWE AVE,Chicago,Illinois,60621,773-535-3050,2022,,2022,,2012,,NO DATA AVAILABLE,WELL ORGANIZED,79.3,73,72.7,71,,,STRONG,NEUTRAL,STRONG,STRONG,NEUTRAL,STRONG,WEAK,,0.4,,20,,3.0 days,91.9,89.7,86.9,86.3,93.8,,,,,,,,,,,,,,,,,,,,,,,,8.7,31,,EXEMPLARY,2022,41.776453,-87.640892,,,0,939,0,0,0,0,0,0,0,0
610402,DEVRY HS,DeVry University Advantage Academy HS,Magnet,HS,1900 W LAWRENCE AVE,Chicago,Illinois,60640,773-697-2216,2022,,,,,,MET EXPECTATIONS,WELL ORGANIZED,95.6,73,88.9,71,,,STRONG,NOT ENOUGH DATA,VERY STRONG,NEUTRAL,STRONG,STRONG,NEUTRAL,,0.6,,2.6,,3.0 days,93.9,91.7,86.9,,,,,6.1,,,,,,,,,,,,,78.9,61.8,76.9,61.9,76,71.2,94.7,71.7,,37,,EXEMPLARY,2022,41.941388,-87.690761,,,1041,939,0,0,0,0,56.8,56.8,56.8,56.8
610133,WARD L,Laura S Ward Elementary School,Neighborhood,ES,646 N LAWNDALE AVE,Chicago,Illinois,60624,773-534-6440,2022,,2022,,2013,,NO DATA AVAILABLE,MODERATELY ORGANIZED,94.5,73,79.5,71,,,EXCELLING,WEAK,NEUTRAL,VERY STRONG,NEUTRAL,NEUTRAL,NEUTRAL,,0.3,,2.9,,1.0 days,83.1,85.8,86.9,89.1,91.9,,,,,,,,,,,,,,,,,,,,,,,,21,48.9,,EMERGING,2022,41.893236,-87.718797,,,0,939,0,0,0,0,0,0,0,0
610353,CALMECA,Calmeca Academy of Fine Arts and Dual Language,Small,ES,3456 W 38TH ST,Chicago,Illinois,60632,773-535-7000,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,96.8,73,76.6,71,,,EXCELLING,STRONG,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,WEAK,,0.3,,18.2,,5.5 days,91,90,86.9,87.7,92.3,,,,,,,,,,,,,,,,,,,,,,,,8.4,35.6,,ESTABLISHED,2022,41.824377,-87.711654,,,0,939,0,0,0,0,0,0,0,0
400064,PERSPECTIVES - JOSLIN HS,Perspectives - Rodney D. Joslin,Charter,HS,1930 S ARCHER AVE,Chicago,Illinois,60616,312-225-7400,2022,,,,,,FAR BELOW EXPECTATIONS,NOT YET ORGANIZED,90.3,73,61.5,71,,,INCOMPLETE DATA,WEAK,NEUTRAL,NEUTRAL,VERY WEAK,VERY WEAK,WEAK,,,,,,,79.1,80.6,86.9,,,3.4,3.3,6.1,79.1,88.8,69.2,86.7,91,82.9,92.1,80.2,93.4,84,82.5,83.8,57,61.8,56.6,61.9,40,71.2,80,71.7,16.6,74.4,,ESTABLISHED,2022,41.855999,-87.628531,,,794,939,0,0,6.6,6.6,6.6,6.6,4.5,4.5
610542,WEST RIDGE,West Ridge Elementary School,Neighborhood,ES,6700 N WHIPPLE ST,Chicago,Illinois,60645,773-534-8250,2022,,2022,,2013,,NO DATA AVAILABLE,MODERATELY ORGANIZED,65.8,73,64.8,71,,,DEVELOPING,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,,,,,,92.4,89.7,86.9,90.2,92.6,,,,,,,,,,,,,,,,,,,,,,,,12.6,36,,ESTABLISHED,2022,42.002959,-87.705917,,,0,939,0,0,0,0,0,0,0,0
610033,LASALLE,LaSalle Elementary Language Academy,Magnet,ES,1734 N ORLEANS ST,Chicago,Illinois,60614,773-534-8470,2022,2015,,,,2012,NO DATA AVAILABLE,PARTIALLY ORGANIZED,92.4,73,69.6,71,,,STRONG,STRONG,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,,1.1,,16.7,,1.2 days,97,91.8,86.9,92.6,93.2,,,,,,,,,,,,,,,,,,,,,,,,7.2,30.5,,ESTABLISHED,2022,41.9139,-87.637565,,,0,939,0,0,0,0,0,0,0,0
610250,SALAZAR,Ruben Salazar Elementary Bilingual Center,Small,ES,160 W WENDELL ST,Chicago,Illinois,60610,773-534-8310,2022,,,,,,NO DATA AVAILABLE,ORGANIZED,87.9,73,69.7,71,,,DEVELOPING,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,,3.3,,41.7,,2.3 days,90.7,86.6,86.9,87.9,93.2,,,,,,,,,,,,,,,,,,,,,,,,11.9,50,,ESTABLISHED,2022,41.901417,-87.633632,,,0,939,0,0,0,0,0,0,0,0
610523,EDISON PARK,Edison Park Elementary School,Neighborhood,ES,6220 N OLCOTT AVE,Chicago,Illinois,60631,773-534-0960,2022,,,,,2012,NO DATA AVAILABLE,MODERATELY ORGANIZED,41.3,73,50,71,,,EXCELLING,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,WEAK,NOT ENOUGH DATA,,,,,,,96.7,93.4,86.9,93.9,93.1,,,,,,,,,,,,,,,,,,,,,,,,4,17.4,,ESTABLISHED,2022,41.994238,-87.813771,,,0,939,0,0,0,0,0,0,0,0
609969,HARTE,Bret Harte Elementary School,Neighborhood,ES,1556 E 56TH ST,Chicago,Illinois,60637,773-535-0870,2022,,,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,61.4,73,50,71,,,DEVELOPING,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,5.6,,18.9,,1.2 days,92.9,89,86.9,91,93.7,,,,,,,,,,,,,,,,,,,,,,,,7.5,41,,EMERGING,2022,41.793447,-87.586855,,,0,939,0,0,0,0,0,0,0,0
400080,ACERO - TORRES,Acero Charter Schools - PFC Omar E. Torres,Charter,ES,4248 W 47TH ST,Chicago,Illinois,60632,773-579-3475,2022,,,,,,NO DATA AVAILABLE,NOT YET ORGANIZED,90.4,73,86.1,71,,,STRONG,WEAK,NEUTRAL,WEAK,WEAK,VERY WEAK,NEUTRAL,,,,,,,95.8,88.6,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,43.7,,NOT RATED,2022,41.8082,-87.73045,,,0,939,0,0,0,0,0,0,0,0
609857,CLEVELAND,Grover Cleveland Elementary School,Neighborhood,ES,3121 W BYRON ST,Chicago,Illinois,60618,773-534-5130,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,86.1,73,65.2,71,,,DEVELOPING,STRONG,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,,,,,,,93.7,90.5,86.9,93.2,93.4,,,,,,,,,,,,,,,,,,,,,,,,11.5,30.1,,EMERGING,2022,41.952042,-87.706443,,,0,939,0,0,0,0,0,0,0,0
400091,CHICAGO TECH HS,Chicago Technology Academy High School,Contract,HS,1301 W 14TH ST,Chicago,Illinois,60608,773-534-7755,2022,,,,,,FAR BELOW EXPECTATIONS,NOT YET ORGANIZED,53,73,65.6,71,,,STRONG,VERY WEAK,NEUTRAL,WEAK,WEAK,WEAK,WEAK,,4,,61.5,,3.8 days,82.5,83.6,86.9,,,0.3,,6.1,83.2,88.8,92.6,86.7,91.8,82.9,90.8,80.2,92.3,84,94.7,83.8,39,61.8,31.1,61.9,42.9,71.2,40.9,71.7,10.6,57.2,,NOT RATED,2022,41.863301,-87.659095,,,819,939,8.3,8.3,2.2,2.2,6,6,5.4,5.4
609949,GRAY,William P Gray Elementary School,Neighborhood,ES,3730 N LARAMIE AVE,Chicago,Illinois,60641,773-534-3520,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,92.8,73,75.6,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,WEAK,,1.5,,31.9,,1.4 days,93.2,90.7,86.9,93,93.2,,,,,,,,,,,,,,,,,,,,,,,,7.8,36.3,,ESTABLISHED,2022,41.948764,-87.757116,,,0,939,0,0,0,0,0,0,0,0
610129,PICKARD,Josiah Pickard Elementary School,Neighborhood,ES,2301 W 21ST PL,Chicago,Illinois,60608,773-535-7280,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,86.9,73,99.9,71,,,EMERGING,VERY STRONG,NEUTRAL,VERY STRONG,STRONG,STRONG,NEUTRAL,,0.6,,40,,2.0 days,96.2,92.5,86.9,93,94.8,,,,,,,,,,,,,,,,,,,,,,,,7.1,29.3,,NOT RATED,2022,41.8529,-87.683291,,,0,939,0,0,0,0,0,0,0,0
609820,BURLEY,Augustus H Burley Elementary School,Neighborhood,ES,1630 W BARRY AVE,Chicago,Illinois,60657,773-534-5475,2022,,,,,2012,NO DATA AVAILABLE,WELL ORGANIZED,96.9,73,78.6,71,,,STRONG,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,STRONG,,,,,,,98.1,94.3,86.9,95.3,94.9,,,,,,,,,,,,,,,,,,,,,,,,5.1,13.1,,NOT RATED,2022,41.937937,-87.669853,,,0,939,0,0,0,0,0,0,0,0
609938,GARY,Joseph E Gary Elementary School,Neighborhood,ES,3740 W 31ST ST,Chicago,Illinois,60623,773-534-1455,2022,,2022,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,91.1,73,79,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,WEAK,,0.6,,2.5,,1.8 days,94.8,90.7,86.9,90.2,93.7,,,,,,,,,,,,,,,,,,,,,,,,5.6,32.6,,EMERGING,2022,41.837065,-87.718697,,,0,939,0,0,0,0,0,0,0,0
